id,label,language,name,semester,ssd,title,type,year
6465,Module,Italian,,Annuale,L-ANT/09,METODOLOGIE DI RILIEVO DEI MONUMENTI E RILEVAMENTO TERRITORIALE I,,2023/2024
6466,Module,Italian,,Annuale,L-ANT/01,ARCHEOLOGIA E CULTURE DEL PALEOLITICO,,2023/2024
21258,Instructor,,,,ARCH-01/A,,,
6468,Module,Italian,,Annuale,L-ANT/07,STORIA DELL'ARCHEOLOGIA,,2022/2023
6469,Module,Italian,,Second Semester,,TIROCINIO I,,2023/2024
6470,Module,Italian,,Annuale,,TIROCINIO II,,2023/2024
6471,Module,Italian,,Annuale,L-ANT/01,ARCHEOLOGIA SPERIMENTALE,,2022/2023
6472,Module,Italian,,Annuale,L-ANT/01,PALETNOLOGIA,,2022/2023
6473,Module,Italian,,Annuale,L-ANT/01,PREISTORIA E PROTOSTORIA DEL VICINO E MEDIO ORIENTE II,,2022/2023
6474,Module,Italian,,Annuale,L-ANT/06,ETRUSCOLOGIA E ANTICHITA' ITALICHE A,,2022/2023
6475,Module,Italian,,Annuale,L-ANT/07,ARCHEOLOGIA E ANTICHITA' POMPEIANE,,2022/2023
6476,Module,Italian,,Annuale,L-ANT/07,ARCHEOLOGIA E STORIA URBANA IN GRECIA,,2022/2023
6477,Module,Italian,,Annuale,L-ANT/07,ARCHEOLOGIA E STORIA URBANA A ROMA,,2022/2023
6478,Module,Italian,,Annuale,L-ANT/07,ARCHEOLOGIA DELLE PROVINCE ROMANE,,2022/2023
6479,Module,Italian,,Annuale,L-ANT/08,ARCHEOLOGIA DELLE PRODUZIONI MEDIEVALI,,2022/2023
6480,Module,Italian,,Annuale,L-ANT/09,METODOLOGIE DI RILIEVO DEI MONUMENTI E RILEVAMENTO TERRITORIALE I,,2022/2023
6481,Module,Italian,,Annuale,L-OR/06,ARCHEOLOGIA FENICIO-PUNICA,,2023/2024
6482,Module,Italian,,Annuale,L-OR/16,ARCHEOLOGIA E STORIA DELL'ARTE DELL'IRAN PRE-ISLAMICO - ARCHEOLOGIA E STORIA DELL'ARTE DELL'INDIA E DELL'ASIA CENTRALE,,2023/2024
30085,Instructor,,,,ASIA-01/A,,,
6484,Module,Italian,,Annuale,FIS/03,FISICA APPLICATA AI BENI CULTURALI,,2022/2023
6485,Module,Italian,,Annuale,L-ANT/01,PROTOSTORIA EUROPEA I,,2022/2023
6486,Module,Italian,,Annuale,L-ANT/03,STORIA ROMANA II,,2022/2023
6487,Module,Italian,,Annuale,L-ANT/03,EPIGRAFIA LATINA,,2022/2023
6488,Module,Italian,,Annuale,L-ANT/08,ARCHEOLOGIA DELLA TARDA ANTICHITA',,2022/2023
6489,Module,Italian,,Annuale,L-ANT/08,TOPOGRAFIA DEL MEDIOEVO,,2022/2023
6490,Module,Italian,,Annuale,L-ANT/10,METODOLOGIA DELLA RICERCA ARCHEOZOOLOGICA,,2022/2023
6491,Module,Italian,,Annuale,L-FIL-LET/01,CIVILTA' EGEE I,,2022/2023
6492,Module,Italian,,Annuale,L-FIL-LET/05,FILOLOGIA CLASSICA,,2022/2023
6493,Module,Italian,,Annuale,L-FIL-LET/10,LETTERATURA ITALIANA II,,2022/2023
6494,Module,Italian,,Annuale,L-OR/02,EGITTOLOGIA,,2022/2023
6495,Module,Italian,,Annuale,L-OR/03,INTRODUZIONE ALLA LINGUA SUMERICA,,2022/2023
6496,Module,Italian,,Annuale,L-OR/14,STORIA DELLE CIVILTA' DELL'IRAN ANTICO,,2023/2024
26940,Instructor,,,,L-OR/14,,,
6498,Module,Italian,,Annuale,,TIROCINIO III,,2022/2023
6499,Module,Italian,,Annuale,,TIROCINIO IV,,2022/2023
6501,Curriculum,,Archeologia orientale,,,,,
25127,Instructor,,,,STAA-01/E,,,
6503,Module,Italian,,Annuale,,ARCHEOLOGIA E STORIA DELL'ARTE DEL VICINO ORIENTE ANTICO,,2023/2024
6504,Module,Italian,,Annuale,L-OR/05,ARCHEOLOGIA E STORIA DELL'ARTE DEL VICINO ORIENTE ANTICO II,,2023/2024
6505,Module,Italian,,Annuale,L-OR/05,ARCHEOLOGIA E STORIA DELL'ARTE DEL VICINO ORIENTE ANTICO I,,2023/2024
6506,Module,Italian,,Annuale,,ARCHEOLOGIA E STORIA DELL'ARTE ISLAMICA,,2023/2024
6507,Module,Italian,,Annuale,L-OR/11,ARCHEOLOGIA E STORIA DELL'ARTE ISLAMICA II,,2023/2024
21163,Instructor,,,,L-OR/11,,,
6509,Module,Italian,,Annuale,L-OR/11,ARCHEOLOGIA E STORIA DELL'ARTE ISLAMICA I,,2023/2024
6510,Module,Italian,,Annuale,L-OR/01,STORIA DEL VICINO ORIENTE ANTICO II,,2022/2023
6511,Module,Italian,,Annuale,L-OR/14,STORIA DELLE CIVILTA' DELL'IRAN ANTICO II,,2022/2023
6512,Module,Italian,,Annuale,L-OR/06,ARCHEOLOGIA FENICIO-PUNICA II,,2022/2023
6513,Module,Italian,,Annuale,L-OR/11,ARCHEOLOGIA E STORIA DELL'IRAN,,2022/2023
6514,Module,Italian,,Annuale,L-OR/14,FONTI E TERRITORIO TRA IRAN E ASIA CENTRALE,,2022/2023
6515,DegreeProgram,Italian,Archeologia,,,,Laurea Magistrale,
6516,Curriculum,,Archeologia e civiltà del mondo classico,,,,,
6517,Module,Italian,,Annuale,L-ANT/02,STORIA GRECA AVANZATO I,,2024/2025
6518,Module,Italian,,Annuale,L-ANT/02,EPIGRAFIA GRECA AVANZATO I,,2024/2025
6519,Module,Italian,,Annuale,L-ANT/03,STORIA ROMANA AVANZATO I,,2024/2025
6520,Module,Italian,,Annuale,L-ANT/03,EPIGRAFIA LATINA AVANZATO I,,2024/2025
6521,Module,Italian,,Annuale,L-ANT/03,ANTICHITA' E ISTITUZIONI ROMANE AVANZATO I,,2024/2025
6522,Module,Italian,,Annuale,L-FIL-LET/02,LINGUA E LETTERATURA GRECA AVANZATO I,,2023/2024
6523,Module,Italian,,Annuale,L-FIL-LET/04,LINGUA E LETTERATURA LATINA AVANZATO I,,2023/2024
6524,Module,Italian,,Annuale,L-FIL-LET/06,LETTERATURA CRISTIANA ANTICA AVANZATO I,,2024/2025
6525,Module,Italian,,Annuale,,ETRUSCOLOGIA E ANTICHITA' ITALICHE A-B,,2024/2025
6526,Module,Italian,,Annuale,L-ANT/06,ETRUSCOLOGIA E ANTICHITA' ITALICHE A,,2024/2025
6527,Module,Italian,,Annuale,L-ANT/06,ETRUSCOLOGIA E ANTICHITA' ITALICHE B,,2024/2025
6528,Module,Italian,,Annuale,,ARCHEOLOGIA GRECA E ROMANA I A-B,,2024/2025
6529,Module,Italian,,Annuale,L-ANT/07,ARCHEOLOGIA GRECA E ROMANA IA,,2024/2025
6530,Module,Italian,,Annuale,L-ANT/07,ARCHEOLOGIA GRECA E ROMANA IB,,2024/2025
6531,Module,Italian,,Annuale,,ARCHEOLOGIA DELLE PROVINCE ROMANE ORIENTE E OCCIDENTE A-B,,2024/2025
6532,Module,Italian,,Annuale,L-ANT/07,ARCHEOLOGIA DELLE PROVINCE ROMANE ORIENTE E OCCIDENTE A,,2024/2025
6533,Module,Italian,,Annuale,L-ANT/07,ARCHEOLOGIA DELLE PROVINCE ROMANE ORIENTE E OCCIDENTE B,,2024/2025
6534,Module,Italian,,Annuale,L-ANT/07,STORIA DELL'ARCHEOLOGIA AVANZATO I,,2023/2024
6535,Module,Italian,,Annuale,L-ANT/07,ARCHEOLOGIA DELLA PRODUZIONE E DEL COMMERCIO,,2024/2025
25085,Instructor,,,,ARCH-01/D,,,
6537,Module,Italian,,Annuale,L-ANT/09,LA CITTA' ANTICA: PIANIFICAZIONE E TRASFORMAZIONE,,2023/2024
6538,Module,Italian,,Annuale,L-ANT/10,METODOLOGIA DELLO SCAVO E DELLA RICERCA ARCHEOLOGICA AVANZATO,,2023/2024
6539,Module,Italian,,Annuale,L-ANT/10,STORIA DELLA DOMESTICAZIONE ANIMALE,,2024/2025
6540,Module,Italian,,Annuale,L-OR/05,ARCHEOLOGIA DEL VICINO ORIENTE ANTICO I A,,2023/2024
6541,Module,Italian,,Annuale,L-OR/06,ARCHEOLOGIA FENICIO-PUNICA AVANZATO,,2023/2024
6542,Module,Italian,,Annuale,L-OR/16,ARCHEOLOGIA DELL'INDIA E DELL'ASIA CENTRALE,,2023/2024
6543,Module,Italian,,Annuale,L-OR/16,ARCHEOLOGIA DELL'IRAN PREISLAMICO,,2023/2024
6544,Module,Italian,,Annuale,L-ANT/06,CIVILTA' DELL'ITALIA PREROMANA AVANZATO,,2023/2024
6545,Module,Italian,,Annuale,L-ANT/07,ARCHEOLOGIA GRECA E ROMANA I A,,2023/2024
6546,Module,Italian,,Annuale,L-ANT/07,ARCHEOLOGIA GRECA E ROMANA I B,,2023/2024
6547,Module,Italian,,Annuale,L-ANT/07,ARCHEOLOGIA DELLA MAGNA GRECIA,,2024/2025
30060,Instructor,,,,ARCH-01/D,,,
6549,Module,Italian,,First Semester,L-ANT/09,AEROTOPOGRAFIA ARCHEOLOGICA E TELERILEVAMENTO,,2023/2024
6550,Module,Italian,,Annuale,L-ANT/09,ARCHITETTURA ROMANA,,2024/2025
6551,Module,Italian,,Annuale,L-ANT/10,ARCHEOZOOLOGIA,,2023/2024
6552,Module,Italian,,Annuale,L-ANT/10,ARCHEOLOGIA PREVENTIVA,,2023/2024
6553,Module,Italian,,Annuale,BIO/02,PALEOBOTANICA E ARCHEOLOGIA AMBIENTALE,,2024/2025
9556,Instructor,,,,BIO/02,,,
6555,Module,Italian,,Annuale,,TIROCINIO I A2,,2024/2025
6556,Module,Italian,,Annuale,,TIROCINIO I B2,,2024/2025
6557,Module,Italian,,Annuale,,TIROCINIO I E1,,2024/2025
6558,Module,Italian,,Annuale,,TIROCINIO I F1,,2024/2025
6559,Module,Italian,,Annuale,L-ANT/04,NUMISMATICA ANTICA AVANZATO,,2023/2024
6560,Module,Italian,,Annuale,L-ANT/07,ARCHEOLOGIA DELLE PROVINCE ROMANE AVANZATO,,2023/2024
6561,Module,Italian,,Annuale,L-ANT/10,TEORIA METODO PRATICA DELLA RICERCA ARCHEOLOGICA: UNA VISIONE GLOBALE,,2023/2024
6562,Module,Italian,,Annuale,L-ANT/01,ARCHEOLOGIA SPERIMENTALE AVANZATO IA,,2023/2024
6563,Module,Italian,,Annuale,L-ANT/01,PROTOSTORIA DELLA EUROPA MEDITERRANEA,,2023/2024
46504,Instructor,,,,L-ANT/01,,,
6565,Module,Italian,,Annuale,L-ANT/01,PREISTORIA E PROTOSTORIA DEL VICINO E MEDIO ORIENTE AVANZATO IA,,2023/2024
6566,Module,Italian,,Annuale,L-ANT/01,ECOLOGIA PREISTORICA AVANZATO IA,,2023/2024
6567,Module,Italian,,Annuale,L-ANT/01,ARCHEOLOGIA E CULTURE DEL PALEOLITICO AVANZATO IA,,2023/2024
6568,Module,Italian,,Annuale,L-ANT/01,ETNOARCHEOLOGIA,,2023/2024
6569,Module,Italian,,First Semester,L-ANT/06,ETRUSCOLOGIA E ANTICHITA' ITALICHE,,2023/2024
6570,Module,Italian,,Annuale,L-ANT/08,TOPOGRAFIA DEI PAESAGGI MEDIEVALI,,2024/2025
6571,Module,Italian,,Annuale,L-ANT/09,RILIEVO E ANALISI TECNICA DEI MONUMENTI ANTICHI AVANZATO,,2023/2024
6572,Module,Italian,,Annuale,GEO/08,GEOCHIMICA ED ARCHEOLOGIA,,2023/2024
25316,Instructor,,,,GEOS-01/C,,,
6574,Module,Italian,,Annuale,L-OR/01,STORIA DEL VICINO ORIENTE ANTICO AVANZATO,,2023/2024
6575,Module,Italian,,Annuale,L-OR/02,EGITTOLOGIA AVANZATO I,,2024/2025
6576,Module,Italian,,Annuale,,TIROCINIO II A2,,2023/2024
6577,Module,Italian,,Annuale,,TIROCINIO II B2,,2023/2024
6578,Module,Italian,,Annuale,,TIROCINIO II E1,,2023/2024
6579,Module,Italian,,Annuale,,TIROCINIO II F1,,2023/2024
6580,Curriculum,,Archeologia orientale,,,,,
6581,Module,Italian,,Annuale,L-OR/02,ANTICHITA' COPTE,,2023/2024
6582,Module,Italian,,Annuale,M-STO/01,STORIA MEDIEVALE AVANZATO,,2024/2025
6583,Module,Italian,,Annuale,M-STO/06,STORIA DELLE RELIGIONI AVANZATO,,2023/2024
6584,Module,Italian,,Annuale,L-OR/07,EPIGRAFIA E FILOLOGIA SEMITICA,,2023/2024
6585,Module,Italian,,Annuale,L-OR/12,ARABO PER ARCHEOLOGI,,2024/2025
6586,Module,Italian,,Annuale,,ARCHEOLOGIA DEL VICINO ORIENTE ANTICO I A-B,,2024/2025
6587,Module,Italian,,Annuale,L-OR/05,ARCHEOLOGIA DEL VICINO ORIENTE ANTICO IA,,2024/2025
6588,Module,Italian,,Annuale,L-OR/05,ARCHEOLOGIA DEL VICINO ORIENTE ANTICO IB,,2024/2025
21397,Instructor,,,,STAA-01/E,,,
6590,Module,Italian,,Annuale,,ARCHEOLOGIA ISLAMICA I A-B,,2024/2025
6591,Module,Italian,,Annuale,L-OR/11,ARCHEOLOGIA ISLAMICA I A,,2024/2025
6592,Module,Italian,,Annuale,L-OR/11,ARCHEOLOGIA ISLAMICA I B,,2024/2025
6593,Module,Italian,,Annuale,L-OR/10,STORIA DEI PAESI ISLAMICI AVANZATO,,2023/2024
6594,Module,Italian,,Annuale,L-OR/13,PAESAGGI DEL CAUCASO ANTICO ATTRAVERSO LE FONTI DOCUMENTARIE,,2024/2025
6595,Module,Italian,,Annuale,L-OR/14,EPIGRAFIA IRANICA,,2023/2024
6596,Module,Italian,,Annuale,L-OR/14,FONTI PRIMARIE E IDENTITA' DELL'IRAN E DELL'ASIA CENTRALE,,2023/2024
6597,Module,Italian,,Annuale,L-OR/14,STORIA DELL'IRAN PREISLAMICO,,2023/2024
6598,Module,Italian,,Annuale,L-OR/04,ITTITOLOGIA CORSO AVANZATO,,2023/2024
6599,Module,Italian,,Annuale,L-ANT/01,ARCHEOLOGIA AFRICANA AVANZATO,,2023/2024
6600,Module,Italian,,Annuale,L-ANT/01,TECNOLOGIA LITICA,,2023/2024
6601,Module,Italian,,Annuale,L-ART/01,STORIA DELL'ARTE MEDIEVALE AVANZATO,,2023/2024
6602,Module,Italian,,Annuale,,TIROCINIO A2,,2023/2024
6603,Module,Italian,,Annuale,,TIROCINIO B2,,2023/2024
6604,Module,Italian,,Annuale,,TIROCINIO C2,,2023/2024
6605,Module,Italian,,Annuale,,TIROCINIO D2,,2023/2024
6606,Module,Italian,,Annuale,,TIROCINIO E1,,2023/2024
6607,Module,Italian,,Annuale,,TIROCINIO F1,,2023/2024
6608,Module,Italian,,Annuale,,TIROCINIO G1,,2023/2024
6609,Module,Italian,,Annuale,,TIROCINIO H1,,2023/2024
6610,Curriculum,,Archeologia preistorica e protostorica,,,,,
6611,Module,Italian,,Annuale,,PALETNOLOGIA E PROTOSTORIA EUROPEA,,2024/2025
6612,Module,Italian,,Annuale,L-ANT/01,PROTOSTORIA EUROPEA,,2024/2025
6613,Module,Italian,,Annuale,L-ANT/01,PALETNOLOGIA,,2024/2025
6614,Module,Italian,,Annuale,GEO/01,PALEONTOLOGIA E RICOSTRUZIONE DI PALEOAMBIENTI,,2023/2024
46260,Instructor,,,,GEOS-02/A,,,
21159,Instructor,,,,INF/01,,,
6617,Module,Italian,,Annuale,L-ANT/01,PREISTORIA DELL'ARTE: CONTESTI - ANALISI - INTERPRETAZIONI,,2023/2024
6618,Module,Italian,,Annuale,L-ART/04,MUSEOLOGIA AVANZATO,,2023/2024
21479,Instructor,,,,ARCH-01/A,,,
6620,Curriculum,,Archeologia e civiltà del medioevo,,,,,
6621,Module,Italian,,Annuale,M-STO/07,STORIA DEL CRISTIANESIMO AVANZATO,,2024/2025
6622,Module,Italian,,Annuale,,ARCHEOLOGIA URBANA E TOPOGRAFIA DEI PAESAGGI MEDIEVALI,,2024/2025
6623,Module,Italian,,Annuale,L-ANT/08,TOPOGRAFIA DEI PAESAGGI MEDIEVALI,,2024/2025
6624,Module,Italian,,Annuale,L-ANT/08,ARCHEOLOGIA URBANA NEL MEDIOEVO,,2024/2025
6625,Module,Italian,,Annuale,L-ANT/08,ARCHEOLOGIA DELLA CITTA' TARDOANTICA,,2024/2025
6626,Module,Italian,,Annuale,L-ANT/08,ARCHEOLOGIA DELL'ARCHITETTURA MEDIEVALE,,2023/2024
21269,Instructor,,,,ARCH-01/E,,,
6628,Module,Italian,,Annuale,L-ANT/08,ARCHEOLOGIA DEI PROCESSI DI CRISTIANIZZAZIONE,,2024/2025
6629,Module,Italian,,Second Semester,L-ART/01,STORIA DELL'ARTE BIZANTINA,,2024/2025
6630,Module,Italian,,Annuale,L-OR/11,ARCHEOLOGIA E STORIA DELL'ARTE ISLAMICA II,,2023/2024
6631,Module,Italian,,Annuale,L-ANT/06,ETRUSCOLOGIA E ANTICHITA' ITALICHE CORSO AVANZATO,,2023/2024
6632,Module,Italian,,Annuale,L-ANT/08,ARCHEOLOGIA CRISTIANA AVANZATO I,,2023/2024
6633,Curriculum,,Architettura città paesaggio,,,,,
6634,Module,Italian,,Annuale,,TOPOGRAFIA E URBANISTICA DEL MONDO CLASSICO,,2024/2025
6635,Module,Italian,,Annuale,L-ANT/09,TEMI DI TOPOGRAFIA ANTICA: STRUTTURE E INFRASTRUTTURE DEL TERRITORIO,,2024/2025
6636,Module,Italian,,Annuale,L-ANT/09,LA CITTA' ANTICA: PIANIFICAZIONE E TRASFORMAZIONE,,2024/2025
6637,Module,Italian,,Annuale,M-STO/06,RELIGIONI DEL MONDO CLASSICO I,,2024/2025
6638,Module,Italian,,Annuale,L-OR/16,ARCHEOLOGIA DELL'INDIA E DELL'ASIA CENTRALE I A,,2023/2024
6639,DegreeProgram,English,Mediterranean Archaeology - Archeologia del Mediterraneo,,,,Laurea Magistrale,
6640,Curriculum,,Mediterranean Archaeology,,,,,
6641,Module,Inglese,,Second Semester,BIO/02,PALAEOBOTANY AND PALAEOENVIRONMENT,,2024/2025
9558,Instructor,,,,BIO/02,,,
6643,Module,Inglese,,First Semester,L-ANT/10,ARTEFACTS CHANGING LANDSCAPES AND AGENCY,,2024/2025
21410,Instructor,,,,ARCH-01/G,,,
6645,Module,Inglese,,First Semester,L-ANT/01,PREHISTORY OF MEDITERRANEAN ASIA,,2024/2025
6646,Module,Inglese,,First Semester,,AEGEAN AND GREEK ARCHAEOLOGY,,2023/2024
6647,Module,Inglese,,First Semester,L-ANT/07,GREEK ARCHAEOLOGY,,2023/2024
30248,Instructor,,,,L-ANT/07,,,
6649,Module,Inglese,,First Semester,L-ANT/01,AEGEAN ARCHAEOLOGY,,2023/2024
6650,Module,Inglese,,First Semester,L-ANT/07,ROMAN ARCHAEOLOGY,,2023/2024
6651,Module,Inglese,,First Semester,L-ANT/08,NEW AND ANCIENT TOWNS BETWEEN LATE ANTIQUITY AND MIDDLE AGES,,2023/2024
6652,Module,Inglese,,First Semester,,LITERARY PRODUCTION AND CULTURAL IDENTITIES IN THE MEDITERRANEAN WORLD,,2023/2024
6653,Module,Inglese,,First Semester,L-FIL-LET/05,LITERARY PRODUCTION AND CULTURAL IDENTITIES IN THE MEDITERRANEAN WORLD 2,,2023/2024
6654,Module,Inglese,,First Semester,L-FIL-LET/02,LITERARY PRODUCTION AND CULTURAL IDENTITIES IN THE MEDITERRANEAN WORLD 1,,2023/2024
6655,Module,Italian,,First Semester,,FIELD ACTIVITIES LABORATORIES STAGES SEMINARS I A,,2024/2025
39346,Instructor,,,,ARCH-01/D,,,
6657,Module,Inglese,,First Semester,,FIELD ACTIVITIES LABORATORIES STAGES SEMINARS I B,,2024/2025
6658,Module,Inglese,,First Semester,,FIELD ACTIVITIES LABORATORIES STAGES SEMINARS I C,,2024/2025
6659,Module,Inglese,,Second Semester,,PRODUCTION AND CONSUMPTION IN PRE-MONETARY AND MONETARY ANCIENT MEDITERRANEAN ECONOMIES,,2024/2025
6660,Module,Inglese,,Second Semester,L-ANT/06,PRODUCTION AND CONSUMPTION IN PREROMAN ITALY,,2024/2025
6661,Module,Inglese,,Second Semester,L-ANT/04,ANCIENT ECONOMICS,,2024/2025
6662,Module,Inglese,,Second Semester,,HUMAN MIGRATIONS MOBILITY AND IDENTITIES IN LIFE AND DEATH,,2024/2025
6663,Module,Inglese,,Second Semester,L-ANT/08,HUMAN MIGRATIONS MOBILITY AND IDENTITIES IN LIFE AND DEATH LATE ANTIQUITY AND MIDDLE AGES,,2024/2025
6664,Module,Inglese,,Second Semester,L-ANT/01,HUMAN MIGRATIONS MOBILITY AND IDENTITIES IN LIFE AND DEATH FROM PREHISTORY TO THE ROMAN AGE,,2024/2025
6665,Module,Inglese,,Second Semester,,MEDITERRANEAN PREHISTORY AND PROTOHISTORY,,2023/2024
6666,Module,Inglese,,First Semester,L-ANT/01,MEDITERRANEAN PREHISTORY AND PROTOHISTORY FROM THE NEOLITHIC TO THE EARLY IRON AGE,,2023/2024
6667,Module,Inglese,,Second Semester,L-ANT/01,MEDITERRANEAN PREHISTORY AND PROTOHISTORY PALAEOLITHIC AND MESOLITHIC,,2023/2024
6668,Module,Inglese,,Second Semester,L-ANT/07,ROME AND THE MEDITERRANEAN NETWORK,,2023/2024
6669,Module,Inglese,,Second Semester,M-STO/01,TRADE WEALTH AND EXCHANGE IN THE MIDDLE AGES,,2023/2024
6670,Module,Inglese,,Annuale,L-OR/01,HISTORY OF THE ANCIENT NEAR EAST,,2024/2025
6671,Module,Inglese,,Second Semester,L-ANT/01,ENDANGERED ARCHAEOLOGY THREATS AND MITIGATION,,2024/2025
6672,Module,Inglese,,Second Semester,L-ANT/07,VISUAL CULTURE,,2023/2024
6673,Module,Inglese,,Second Semester,L-ANT/01,EXPERIMENTAL ARCHAEOLOGY,,2023/2024
6674,Module,Inglese,,Second Semester,,COLONIALISM POST-COLONIALISM AND HERITAGE,,2024/2025
6675,Module,Inglese,,Second Semester,M-DEA/01,COLONIALISM POST-COLONIALISM AND HERITAGE - ANTHROPOLOGICAL PERSPECTIVES,,2024/2025
6676,Module,Inglese,,Second Semester,M-DEA/01,COLONIALISM POST-COLONIALISM AND HERITAGE - ANCIENT NEAR EASTERN STUDIES,,2024/2025
44761,Instructor,,,,M-DEA/01,,,
6678,Module,Inglese,,First Semester,L-ANT/07,ARCHAEOLOGY OF LIVING SPACE,,2023/2024
6679,Module,Inglese,,Annuale,L-OR/02,EGYPTIAN ARCHAEOLOGY,,2023/2024
6680,Module,Inglese,,First Semester,L-ANT/10,ARCHAEOZOOLOGY,,2023/2024
6681,Module,Inglese,,First Semester,BIO/08,BIOARCHAEOLOGY,,2024/2025
8801,Instructor,,,,BIOS-03/B,,,
6683,Module,Inglese,,Second Semester,,COLONIALISM POST-COLONIALISM AND HERITAGE,,2023/2024
6684,Module,Inglese,,First Semester,,FIELD ACTIVITIES LABORATORIES STAGES SEMINARS II A,,2023/2024
6685,Module,Inglese,,First Semester,,FIELD ACTIVITIES LABORATORIES STAGES SEMINARS II B,,2023/2024
6686,Module,Inglese,,First Semester,L-OR/05,HERITAGE AND NARRATIVE,,2023/2024
6687,Module,Inglese,,Second Semester,,ANCIENT GREEK AND ROMAN HISTORY,,2023/2024
6688,Module,Inglese,,Second Semester,L-ANT/03,ROMAN HISTORY,,2023/2024
6689,Module,Inglese,,Second Semester,L-ANT/02,ANCIENT GREEK HISTORY,,2023/2024
6690,Module,Inglese,,Second Semester,,ANCIENT MEDITERRANEAN CULTURAL INTERACTIONS PHOENICIANS AND ETRUSCANS,,2023/2024
6691,Module,Inglese,,Second Semester,L-OR/06,ANCIENT MEDITERRANEAN CULTURAL INTERACTIONS THE PHOENICIANS,,2023/2024
6692,Module,Inglese,,Second Semester,L-ANT/06,ANCIENT MEDITERRANEAN CULTURAL INTERACTIONS THE ETRUSCANS,,2023/2024
6693,Module,Inglese,,Second Semester,,FROM BYZANTIUM TO ISLAM,,2023/2024
6694,Module,Inglese,,Second Semester,L-ART/01,BYZANTIUM,,2023/2024
6695,Module,Inglese,,Second Semester,L-OR/11,ISLAM,,2023/2024
6696,Module,Inglese,,Second Semester,INF/01,WHENWHEREWHAT INFORMATION TECHNOLOGY FOR ARCHAEOLOGY,,2024/2025
6697,Module,Inglese,,Second Semester,L-ANT/09,LANDSCAPE AND SEASCAPE ARCHAEOLOGY,,2023/2024
6698,Module,Inglese,,Second Semester,,ARCHAEOLOGY OF HUMAN DIVERSITIES,,2024/2025
6699,Module,Inglese,,Second Semester,L-ANT/01,ARCHAEOLOGY OF HUMAN DIVERSITIES 2,,2024/2025
6700,Module,Inglese,,Second Semester,L-ANT/01,ARCHAEOLOGY OF HUMAN DIVERSITIES 1,,2024/2025
6701,Module,Inglese,,Second Semester,,PUBLIC ARCHAEOLOGY,,2023/2024
6702,Module,Inglese,,Second Semester,L-ANT/01,PUBLIC ARCHAEOLOGY 2,,2023/2024
6703,Module,Inglese,,Second Semester,L-ANT/01,PUBLIC ARCHAEOLOGY 1,,2023/2024
6704,Module,Inglese,,Second Semester,FIS/07,ARCHAEOMETRY,,2024/2025
6705,Module,Inglese,,Second Semester,ICAR/19,HERITAGE CONSERVATION,,2023/2024
6706,Module,Inglese,,First Semester,M-DEA/01,COLONIALISM POST-COLONIALISM AND HERITAGE ANTHROPOLOGICAL PERSPECTIVES,,2023/2024
6707,Module,Inglese,,Second Semester,M-DEA/01,POST-COLONIALISM AND HERITAGE ANCIENT NEAR EASTERN STUDIES,,2023/2024
6708,Curriculum,,Paleolithic Archaeology ART-W (Percorso valido anche ai fini del conseguimento del titolo multiplo italo-francese-tedesco),,,,,
6709,Module,Inglese,,Second Semester,,MEDITERRANEAN AND AEGEAN PREHISTORY AND PROTOHISTORY,,2024/2025
6710,Module,Inglese,,Second Semester,BIO/02,PLANT BIOLOGY FOR CULTURAL HERITAGE,,2024/2025
9628,Instructor,,,,BIOS-01/B,,,
25341,Instructor,,,,CHEM-01/B,,,
6713,Module,Inglese,,First Semester,BIO/08,THE BIOARCHAEOLOGY OF FOOD,,2024/2025
6714,Module,Inglese,,First Semester,,HUMAN PALAEOBIOLOGY AND BIOARCHEOLOGY,,2024/2025
6715,Module,Inglese,,First Semester,GEO/09,GEOMATERIALS FOR CULTURAL HERITAGE,,2024/2025
25351,Instructor,,,,GEOS-01/D,,,
6717,Module,Inglese,,Second Semester,L-ANT/01,HUMAN MIGRATIONS MOBILITY AND IDENTITIES IN LIFE AND DEATH IN PREHISTORY,,2024/2025
6718,Module,Inglese,,First Semester,,FIELD ACTIVITIES LABORATORIES STAGES SEMINARS 1A,,2024/2025
6719,Module,Inglese,,Second Semester,L-ANT/01,EXPERIMENTAL ARCHEOLOGY FOR USE-WEAR AND RESIDUES ANALYSES,,2024/2025
6720,Module,Inglese,,Second Semester,,ADVANCES IN PALAEOLITHIC ARCHAEOLOGY,,2024/2025
6721,Module,Inglese,,Second Semester,L-ANT/01,ADVANCES IN PALAEOLITHIC ARCHAEOLOGY,,2024/2025
6722,Module,Inglese,,Second Semester,L-ANT/01,MEDITERRANEAN PREHISTORY AND PROTOHISTORY PALAEOLITHIC AND MESOLITHIC,,2024/2025
6723,Module,Inglese,,First Semester,BIO/08,HUMAN BIOARCHAEOLOGY,,2024/2025
21329,Instructor,,,,,,,
6725,Module,Inglese,,First Semester,BIO/08,HUMAN PALAEOBIOLOGY,,2024/2025
6726,Module,Inglese,,Second Semester,BIO/08,HUMAN BIOARCHAEOLOGY,,2024/2025
6727,Module,Inglese,,Second Semester,BIO/08,HUMAN PALAEOBIOLOGY,,2024/2025
6728,Module,Inglese,,Second Semester,,FIELD ACTIVITIES LABORATORIES STAGES SEMINARS 1B,,2024/2025
6729,Module,Italian,,First Semester,L-ANT/01,EGEAN ARCHAEOLOGY,,2024/2025
